pitch_angle,t*1,t*2,h*1,h*2,q01,q02,alpha1,alpha2,Cx1,Cx2,Cz1,Cz2,Cmx1,Cmx2,Cm1,Cm2
-5.177731,9.396049,21.989366,-0.218612,0.239673,58.391799,58.407295,-6.398007,-5.510302,0.007034,0.008329,-0.60515,-0.258012,1.35459,0.618429,0.011761,0.026683
-4.63664,9.065756,22.351122,-0.225046,0.241085,58.392522,58.404819,-5.67708,-4.75563,0.00472,0.011085,-0.55368,-0.210659,1.238083,0.513337,0.009346,0.023015
-4.078943,8.727854,22.712146,-0.23056,0.241157,58.393316,58.405798,-4.930594,-3.984359,0.002051,0.013755,-0.499522,-0.163068,1.116551,0.405668,0.006722,0.02001
-3.507525,8.381902,23.073171,-0.235055,0.239933,58.394169,58.410045,-4.16174,-3.20018,0.000152,0.016714,-0.442875,-0.113827,0.987795,0.295468,0.003561,0.017044
-2.925733,8.027463,23.435659,-0.238427,0.237392,58.395071,58.408748,-3.374334,-2.407602,-0.001958,0.019819,-0.383281,-0.065422,0.853673,0.185444,0.00061,0.01321
-2.337328,7.664146,23.796244,-0.24057,0.233564,58.396015,58.408453,-2.572805,-1.611708,-0.003575,0.022722,-0.321227,-0.017444,0.714098,0.07482,-0.001541,0.010044
-1.746421,7.291707,24.158341,-0.241376,0.228459,58.396999,58.413032,-1.762152,-0.817489,-0.005187,0.025575,-0.257819,0.031526,0.571351,-0.036249,-0.004283,0.006878
-1.157401,6.91,24.519512,-0.240743,0.222122,58.398023,58.411411,-0.947886,-0.030928,-0.006612,0.02866,-0.191978,0.07886,0.424112,-0.144839,-0.006527,0.003434
-0.574848,6.519122,24.875463,-0.238574,0.214518,58.399083,58.411207,-0.135985,0.747645,-0.007562,0.031721,-0.12624,0.126238,0.275122,-0.254878,-0.008937,0.000902
-0.003436,6.119366,25.232,-0.234786,0.205878,58.400169,58.414957,0.667155,1.503427,-0.007978,0.034771,-0.059801,0.170522,0.124976,-0.358151,-0.010839,-0.002039
0.552157,5.711415,25.591561,-0.229319,0.196083,58.401266,58.41252,1.454769,2.235157,-0.007997,0.037586,0.005291,0.215193,-0.022566,-0.463624,-0.012224,-0.004941
1.087344,5.294341,25.951854,-0.221963,0.185217,58.402356,58.410469,2.220332,2.937266,-0.008235,0.039355,0.071259,0.257346,-0.169576,-0.560307,-0.01378,-0.007498
1.597716,4.870098,26.312049,-0.212781,0.173359,58.403424,58.41572,2.956309,3.604268,-0.007492,0.042401,0.133913,0.298239,-0.312746,-0.655351,-0.015229,-0.009917
2.079125,4.441805,26.672732,-0.201916,0.160586,58.404468,58.413662,3.655273,4.231431,-0.006122,0.044598,0.194435,0.335892,-0.449449,-0.742883,-0.01641,-0.012312
2.527756,4.011951,27.033268,-0.189485,0.146942,58.405493,58.412136,4.310393,4.814491,-0.004692,0.04566,0.251583,0.37174,-0.577459,-0.829629,-0.017156,-0.014146
2.9402,3.58322,27.392634,-0.175649,0.132517,58.406502,58.415324,4.915428,5.348356,-0.002446,0.046636,0.304163,0.403669,-0.696005,-0.902834,-0.017888,-0.016054
3.313515,3.154244,27.748976,-0.160353,0.117377,58.407498,58.415245,5.465112,5.830443,0.000428,0.047124,0.351611,0.433363,-0.803073,-0.971746,-0.018498,-0.017571
3.645272,2.728488,28.10522,-0.143919,0.101615,58.408465,58.415084,5.954965,6.257434,0.00386,0.047075,0.393997,0.459737,-0.898239,-1.032863,-0.01899,-0.018824
3.9336,2.309951,28.461268,-0.126725,0.085318,58.409372,58.414885,6.381801,6.626966,0.007683,0.046462,0.430751,0.482589,-0.980576,-1.085756,-0.019429,-0.01982
4.177205,1.900341,28.817024,-0.109007,0.068579,58.410197,58.414662,6.743709,6.937323,0.01177,0.04528,0.461752,0.501767,-1.049859,-1.130102,-0.019844,-0.020561
4.375376,1.500927,29.172244,-0.090992,0.0515,58.410934,58.414421,7.039914,7.187449,0.015982,0.043547,0.48702,0.517161,-1.10619,-1.165678,-0.020244,-0.021068
4.527961,1.112829,29.526585,-0.072897,0.034194,58.411586,58.414159,7.270647,7.376939,0.020187,0.041308,0.50668,0.528715,-1.149917,-1.192351,-0.020629,-0.021366
4.635332,0.737463,29.87878,-0.054946,0.016813,58.41216,58.413866,7.43698,7.506028,0.024258,0.038639,0.520788,0.536473,-1.181385,-1.210137,-0.020985,-0.021478
