Cz_AM1,Cz_AM2,Cz_VE1,Cz_VE2,Cx_bonnet1,Cx_bonnet2,Cx_steady1,Cx_steady2
0.015756166369070006,0.01631662235348211,-0.08679157831207737,-0.05219814501171183,-0.00705735665225431,-0.004197972402593566,0.010890408859696644,0.011539096856307654
0.015123791504192149,0.016354055084418163,-0.10586723858247762,-0.03332912749908823,-0.00884657181200748,-0.0028503239037524037,0.01068161385931062,0.011800319224963085
0.014530327026101275,0.016246651459903012,-0.11880945768374357,-0.016809098888270868,-0.010144743699142766,-0.0017941088179836136,0.010674744678354471,0.011936075776375276
0.013874634910631272,0.016029775593354615,-0.13016284406760223,-0.0012166321488759693,-0.011338284985860602,-0.0009033514827200011,0.010552087976287204,0.012351891872692252
0.013151544475040376,0.015714727282816456,-0.14036444202694726,0.013861346086988677,-0.012453005776654966,-0.0001400974731685055,0.010637449325184291,0.012673993138979428
0.012358964518286816,0.015307408395276507,-0.1495782426183821,0.028550890889593415,-0.013492572419641895,0.0005107649164358351,0.010727482986293311,0.01299678605673198
0.011495828419190678,0.014812000407650771,-0.1578639903094326,0.04288061304432997,-0.01445204657793634,0.0010576367461309468,0.01075652473899255,0.01317515171399444
0.010562637320942767,0.014232381178445224,-0.165222257424488,0.056830376705481994,-0.015321188157876068,0.001506706053715281,0.01085824946635025,0.013851578564388605
0.009560834951731122,0.0135725762260177,-0.17162580246841563,0.07035699932211863,-0.01608737515526997,0.0018639893575775716,0.010893712090803594,0.014228428666857038
0.00849362890020827,0.012836682409611905,-0.17702786096108486,0.08341038995751508,-0.0167363965089758,0.002136217909995827,0.010912357091614547,0.014340149686581743
0.007382923088581992,0.012029039259365335,-0.18131833621832946,0.0959357070297072,-0.017247411334524912,0.002330956944148685,0.011111029840826996,0.014590034547450302
0.006217203577813816,0.011154333561134516,-0.18453895374285706,0.10787536515877441,-0.01761903977468147,0.0024566235774810654,0.011271108256695337,0.015046430312700214
0.0050021975700812365,0.010217737073992593,-0.18664056450901614,0.11916992321513328,-0.017840263994545226,0.00252241161161718,0.011203289632886387,0.015294288722926474
0.0037630695477161094,0.00922434127915653,-0.18757353349593306,0.1297661111879548,-0.01790246775915296,0.002538160080797147,0.011219620875924296,0.015263645581554911
0.0025082722800347707,0.008179642000584337,-0.1873520789939792,0.1396108350990569,-0.017806565998222855,0.00251407327078137,0.011276494838052447,0.015229765489627772
0.0012384924539337713,0.007089167197228076,-0.1859870582194942,0.14865549993033092,-0.017554411830379146,0.0024605019034753626,0.01131655106506015,0.015329607966256957
-3.934923154522279e-05,0.005958884661052703,-0.183485689482488,0.1568525228837079,-0.017149437890239698,0.002387716622075582,0.011325791882544121,0.01553001079262349
-0.0012949917819983592,0.004794617354868288,-0.17993531995142098,0.16416013287195522,-0.016608665817407952,0.0023056407125984467,0.011315351232089127,0.015614879595590103
-0.002531614526469565,0.003602799857991146,-0.1753704003823322,0.1705372686585669,-0.0159414477494264,0.002223664501818658,0.011275499679531219,0.01563627825863046
-0.003762024846608473,0.002389689248102632,-0.16974732368191298,0.17594891700808257,-0.015147738826016966,0.0021503662411532457,0.011219648544071557,0.015684034400624207
-0.004932639598907932,0.001161657097380981,-0.16335095238382968,0.18036386303572607,-0.014274096078276967,0.0020933261667331424,0.011202937490785924,0.015725741650773832
-0.006087395442870731,-7.45028527482111e-05,-0.15597711299874176,0.18375406340679873,-0.013299896932654551,0.0020589461437103846,0.011280861945010816,0.015738943884031603
-0.0071953503256304615,-0.0013122319961980584,-0.1478258298700437,0.18609707469666958,-0.012260168263541085,0.0020522504954209493,0.011141069015070778,0.015722076218627163
-0.008266528539469022,-0.002544911601217317,-0.1388382041846058,0.18737463070093271,-0.011156155962702164,0.0020767690607553548,0.010933294583763225,0.015677762974452343
-0.00928890963433162,-0.0037655384364833067,-0.1291160308847424,0.18757283371932415,-0.010009813725340771,0.002134405911159116,0.010900320925270034,0.015633850919537
-0.010259679210208771,-0.0049675773856060175,-0.11869297647631599,0.18668280100177642,-0.00883444390366052,0.002225384591889734,0.01090889209369216,0.015610913931979142
-0.01117595154198658,-0.006144301144043056,-0.10759769296747765,0.18469997381378142,-0.007642901274639368,0.0023481892916824426,0.010776998660040234,0.015504025107508417
-0.01203517007939769,-0.007289276703024592,-0.09584652557404803,0.18162356332335516,-0.0064469056309654485,0.0024995927932746666,0.010795608363852335,0.015292887381746875
-0.012834014602486989,-0.008395745394232242,-0.08345457893731341,0.1774578027822377,-0.005258349178564805,0.002674602882559853,0.010698240328258338,0.015228324599170014
-0.013568586926511113,-0.009457787126924525,-0.07043291551484364,0.17220749304446892,-0.004089040421961556,0.002866689143066292,0.01060003319112607,0.015293502728702285
-0.014234209292590567,-0.010469592141883404,-0.05678986092777113,0.16587775181212727,-0.0029508969405593554,0.003067779015860913,0.010604126331842939,0.015245567777761515
-0.014825103789191088,-0.011425822668867412,-0.04253542089356335,0.15846912844900815,-0.0018563341065660549,0.0032683964425479052,0.01072485063906892,0.014874832031620414
-0.015336742193262778,-0.012326231145097092,-0.027602446062300993,0.14992277524789382,-0.0008129586595762616,0.0034586553506911555,0.010555874103341144,0.014516689085914568
-0.015757584347868118,-0.013161882792777644,-0.012070092511348579,0.140232013457855,0.00016043057465688938,0.003625084808298004,0.010892880531488826,0.014233319500726916
-0.016081608106468824,-0.013939270229534376,0.004309430874001041,0.12914575098177028,0.0010635108090888135,0.003754513897202767,0.011116284874585566,0.014065487577626759
-0.016288432072595956,-0.01463871428662329,0.021298888813613033,0.11667385662811627,0.0018664138004271034,0.003825112338205927,0.011546162608601016,0.0133621045110499
-0.016361041676055767,-0.015276543427890166,0.039524687216782955,0.10192288448212622,0.002576106884587708,0.003808709534584044,0.011687863423433207,0.013001172608898631
