pitch_angle,t*1,t*2,h*1,h*2,dtheta1,dtheta2,alpha1,alpha2,Cx1,Cx2,Cz1,Cz2,Cm1,Cm2
-4.923340086455728,15.01361,15.206683,0.018526056505551038,0.02824571090905822,-0.00026059670563097133,2.292660760283093e-05,-7.810534856990556,-7.800565067109246,-0.005434395451299498,-0.005893557693295812,-0.5476094190647662,-0.5480163679683955,0.024935951309180387,0.025346246682284572
-4.922469708859899,14.962634,15.417854,0.015954141875647216,0.0388231806503922,-0.00033540184068511146,0.0003329671083704402,-7.8118605916631125,-7.780712361321172,-0.0053100785103210035,-0.006333676677467781,-0.5474162848890599,-0.5478750276998358,0.024823254494531797,0.025764430471246984
-4.910147326690116,14.603317,15.768683,-0.0022093222772615623,0.05621875762574275,-0.0008611179797035195,0.0008463239183358355,-7.8057117300238,-7.727171553207721,-0.004401521883886823,-0.006986066677839714,-0.5450422768141308,-0.546283621130445,0.023978563047928968,0.02638645322493679
-4.887305112926962,14.247268,16.122195,-0.020195598996097346,0.07344123739380409,-0.0013772686917442906,0.0013589946428152757,-7.772897866140759,-7.64752152722089,-0.0034009260716950217,-0.007428023085000932,-0.5409539834690699,-0.5429807325526734,0.023058032820686112,0.02691848874737844
-4.853869303713249,13.889951,16.479951,-0.03813332069708201,0.09046172585656616,-0.0018875826933215131,0.0018702520388431249,-7.7134085240653425,-7.541091057435242,-0.0023297478374661104,-0.00794221594331135,-0.5351360571597912,-0.5379063179589747,0.022055788463220854,0.027357126748688516
-4.810215730270373,13.533561,16.838146,-0.055812636097490695,0.10699611608322769,-0.0023860834884578343,0.0023716547837441884,-7.627898998091457,-7.409093347244156,-0.0011151323573388699,-0.008288079546372106,-0.5276590921561675,-0.5311205286852676,0.020983433971315413,0.02769329046612378
-4.7563046977375585,13.175902,17.196537,-0.07324331032798323,0.12293907354844805,-0.0028730399247615733,0.002860021626861422,-7.516279528403335,-7.252285066432089,-6.828604737379139e-05,-0.008471574455616682,-0.5185020822566052,-0.5226616753213021,0.019840253894322323,0.02792459194174999
-4.692593557324802,12.818341,17.555122,-0.09025990785036384,0.13819996080060873,-0.0033438076179830747,0.003332584442061221,-7.379468589132022,-7.0715015359925255,0.001043933021715935,-0.008585582611341638,-0.5077562885545452,-0.5125713784036474,0.018636668965265082,0.02804955905995603
-4.6197856184686685,12.462439,17.911756,-0.10669686466217232,0.152607659888948,-0.003793840995920824,0.003784005462413206,-7.219001695486476,-6.868998881492762,0.0021333474530172165,-0.0084106958651512,-0.49553742643581655,-0.5009879998771128,0.017385048794542793,0.028067529497634955
-4.538246610505114,12.107512,18.267073,-0.12250063650815547,0.16611864528379433,-0.004221727658992835,0.004212844761906491,-7.035718920193792,-6.645842624412019,0.003230925796887836,-0.00785674574379938,-0.48190913344415487,-0.4879795711574255,0.016090486447404562,0.02797989267916975
-4.448626620331219,11.754049,18.621902,-0.13756906323897958,0.17869640035878492,-0.004624752914132602,0.004617898750031703,-6.831108288038766,-6.4028995847598065,0.0044010821060584335,-0.007281763065871135,-0.4669836065286774,-0.47358542950835886,0.014762322271942078,0.027787729687442975
