pitch_angle,t*1,t*2,h*1,h*2,dtheta1,dtheta2,alpha1,alpha2,Cx1,Cx2,Cz1,Cz2,Cm1,Cm2
-12.999999999999998,15.024038461538465,15.024038461538465,-4.592425496802574e-17,-4.592425496802574e-17,-4.469422441312178e-18,-4.469422441312178e-18,-15.99247604665434,-15.99247604665434,0.10552070257900524,0.10552070257900524,-1.2528316956887278,-1.2528316956887278,-0.04878644540723273,-0.04878644540723273
-12.979453927503362,14.717425431711149,15.330651491365781,-0.016017554995178214,0.01601755499517812,-0.002338281365704613,0.0023382813657046204,-15.965792751832499,-15.965792751832499,0.10559130934537395,0.10559130934537395,-1.2507359458733673,-1.2507359458733673,-0.048383235407544,-0.048383235407544
-12.91790013823246,14.410812401883835,15.637264521193096,-0.03196929042112642,0.03196929042112633,-0.004666954231717777,0.004666954231717769,-15.885852104746304,-15.885852104746304,0.1058001673028774,0.1058001673028774,-1.2444572714581084,-1.2444572714581084,-0.04717525608932979,-0.04717525608932979
-12.815591569910655,14.104199372056518,15.943877551020412,-0.047789657175342934,0.04778965717534306,-0.006976449581734254,0.006976449581734261,-15.752981383685707,-15.752981383685706,0.10613844481041482,0.10613844481040842,-1.234021367826326,-1.2340213678263254,-0.04516745293926787,-0.04516745293926787
-12.672948630390293,13.797586342229202,16.25049058084773,-0.06341364597737686,0.06341364597737699,-0.009257277203975657,0.009257277203975666,-15.567724607544626,-15.567724607544626,0.1065916061941076,0.1065916061941076,-1.2194709614402075,-1.2194709614402075,-0.042368046601007146,-0.042368046601007146
-12.490557470106687,13.490973312401888,16.557103610675043,-0.07877705450590512,0.07877705450590525,-0.011500064688506178,0.011500064688506183,-15.33084037278224,-15.330840372782239,0.10713968425717654,0.10713968425717658,-1.2008656605742634,-1.200865660574263,-0.03878850018958122,-0.03878850018958203
-12.269167573460217,13.184360282574572,16.86371664050236,-0.09381675121984363,0.09381675121984355,-0.013695595940475501,0.013695595940475523,-15.043298833909555,-15.043298833909553,0.10775765566712853,0.10775765566712854,-1.178281745379108,-1.1782817453791077,-0.03444347366369362,-0.03444347366369362
-12.00968867902419,12.877747252747255,17.170329670329675,-0.10847093477938957,0.10847093477938949,-0.015834849051029293,0.0158348490510293,-14.706277836356428,-14.70627783635643,0.1047468525576978,0.1047468525576978,-1.1516390868024315,-1.151639086802432,-0.03132554825499111,-0.03132554825499113
-11.713187041233894,12.571134222919941,17.47694270015699,-0.12267938800098445,0.12267938800098437,-0.017909033370267922,0.01790903337026793,-14.321158213261569,-14.321158213261567,0.10253552985649952,0.1025355298564995,-1.1212667278836843,-1.1212667278836843,-0.03262132906254407,-0.03262132906254408
-11.380881048918406,12.264521193092625,17.783555729984307,-0.1363837253026371,0.1363837253026372,-0.019909625629912525,0.01990962562991253,-13.889518260522546,-13.889518260522545,0.08031148849125475,0.08031148849125466,-1.0863768106621743,-1.086376810662174,-0.030433654519010957,-0.030433654519010943
