pitch_angle,t*1,t*2,h*1,h*2,q01,q02,alpha1,alpha2,Cx1,Cx2,Cz1,Cz2,Cmx1,Cmx2,Cm1,Cm2
-11.991093,26.228098,34.525073,-0.199028,0.209084,58.09448,58.107044,-14.647911,-14.632607,0.089053,0.13926,-1.053199,-0.66308,2.371351,1.457077,0.023848,-0.028741
-11.830182,25.865463,34.890439,-0.215633,0.225568,58.09811,58.108315,-14.439563,-14.421579,0.083714,0.136404,-1.047671,-0.633174,2.360647,1.389519,0.026244,-0.02853
-11.656685,25.502488,35.257073,-0.231923,0.241734,58.093034,58.109316,-14.215208,-14.194064,0.078772,0.133243,-1.041801,-0.603153,2.349357,1.321842,0.028359,-0.028128
-11.470825,25.139561,35.623561,-0.247886,0.257543,58.093456,58.110327,-13.974844,-13.950453,0.073248,0.129795,-1.034093,-0.573167,2.333514,1.254412,0.030395,-0.027457
-11.272845,24.77522,35.99,-0.263497,0.272973,58.09614,58.111344,-13.71871,-13.691086,0.068264,0.126094,-1.023889,-0.543337,2.311698,1.187501,0.031991,-0.026533
-11.063007,24.41239,36.356341,-0.278732,0.288003,58.09657,58.112366,-13.447461,-13.416324,0.064108,0.122173,-1.012301,-0.513776,2.28469,1.121366,0.033546,-0.02537
-10.841594,24.04961,36.722634,-0.293583,0.30261,58.093145,58.113388,-13.161318,-13.126556,0.058998,0.118067,-0.999804,-0.48459,2.256696,1.056246,0.03466,-0.023987
-10.608906,23.686293,37.088829,-0.307996,0.316773,58.095537,58.114409,-12.860479,-12.822193,0.054922,0.113806,-0.984944,-0.455875,2.222759,0.992354,0.035443,-0.022403
-10.365264,23.323366,37.454976,-0.321966,0.330472,58.100598,58.115425,-12.545382,-12.503675,0.050845,0.109424,-0.968047,-0.427718,2.185851,0.929879,0.035977,-0.02064
-10.111006,22.960341,37.821073,-0.335503,0.343689,58.095327,58.116432,-12.21689,-12.171462,0.046972,0.104949,-0.949955,-0.400189,2.143783,0.868977,0.036233,-0.018721
-9.846489,22.597463,38.187073,-0.348528,0.356403,58.09607,58.117429,-11.874953,-11.826041,0.043638,0.100409,-0.930528,-0.373349,2.100094,0.809775,0.036221,-0.016667
-9.572087,22.233317,38.553073,-0.361062,0.368597,58.098224,58.11841,-11.520278,-11.467919,0.040399,0.09583,-0.909741,-0.34724,2.051629,0.752362,0.035927,-0.014502
-9.28819,21.867951,38.918976,-0.373096,0.380254,58.100683,58.119372,-11.153137,-11.097625,0.037124,0.091234,-0.887782,-0.321892,2.002926,0.696794,0.03523,-0.01225
-8.995204,21.501122,39.284829,-0.384588,0.391357,58.101319,58.120314,-10.77433,-10.715706,0.034326,0.086643,-0.864543,-0.297319,1.949601,0.643094,0.03439,-0.009933
-8.69355,21.134341,39.650683,-0.395529,0.401893,58.101955,58.121231,-10.384291,-10.322731,0.031735,0.082076,-0.840117,-0.273523,1.89346,0.591253,0.033324,-0.007575
-8.38366,20.767659,40.016439,-0.405901,0.411845,58.102624,58.122123,-9.983576,-9.919278,0.029322,0.077551,-0.814536,-0.250493,1.834636,0.541235,0.032055,-0.0052
-8.065985,20.401122,40.382146,-0.415688,0.421201,58.103324,58.122988,-9.572767,-9.505952,0.027063,0.073085,-0.787824,-0.228208,1.773213,0.492979,0.030611,-0.002831
-7.740983,20.034634,40.747854,-0.424878,0.429948,58.104055,58.123825,-9.152457,-9.083364,0.024934,0.068694,-0.760007,-0.206638,1.709278,0.446405,0.029017,-0.00049
-7.409127,19.668244,41.113463,-0.43346,0.438076,58.104817,58.124633,-8.723261,-8.652143,0.022913,0.064393,-0.73111,-0.185746,1.642906,0.401416,0.027301,0.001798
-7.0709,19.301951,41.479073,-0.441421,0.445572,58.105608,58.125412,-8.285809,-8.212926,0.020978,0.060197,-0.701161,-0.16549,1.574183,0.357898,0.025485,0.004013
-6.726792,18.935805,41.844634,-0.44875,0.452428,58.106425,58.126163,-7.840738,-7.76636,0.019112,0.05612,-0.670197,-0.145822,1.503201,0.315728,0.023591,0.006133
-6.377305,18.569707,42.210146,-0.455436,0.458636,58.107266,58.126886,-7.388704,-7.313102,0.017302,0.052174,-0.638265,-0.126689,1.43007,0.274771,0.021638,0.008137
-6.022944,18.203756,42.575659,-0.461471,0.464187,58.108129,58.127581,-6.930362,-6.853814,0.015539,0.048372,-0.605423,-0.10803,1.354918,0.234887,0.01964,0.010007
-5.664223,17.837854,42.941122,-0.466847,0.469075,58.109011,58.12825,-6.466383,-6.389165,0.013823,0.044724,-0.571738,-0.089784,1.27789,0.19592,0.01761,0.011727
-5.301662,17.472049,43.306585,-0.471556,0.473295,58.109911,58.128893,-5.997446,-5.919826,0.012156,0.041238,-0.537284,-0.071879,1.199152,0.157706,0.015557,0.013282
-4.935785,17.106341,43.672,-0.475592,0.476841,58.110829,58.12951,-5.524236,-5.446475,0.010544,0.037919,-0.502139,-0.054247,1.118878,0.120073,0.01349,0.014659
-4.567121,16.740732,44.037415,-0.47895,0.47971,58.111765,58.130104,-5.047444,-4.96979,0.008995,0.034773,-0.466383,-0.036818,1.037252,0.082844,0.011415,0.015849
-4.196204,16.37522,44.40278,-0.481627,0.4819,58.112717,58.130675,-4.567762,-4.490456,0.007521,0.031805,-0.430098,-0.019524,0.954459,0.045848,0.009337,0.016845
-3.823572,16.009756,44.768146,-0.483617,0.483407,58.113687,58.131224,-4.085887,-4.009162,0.006138,0.02902,-0.393365,-0.002307,0.870686,0.008927,0.007261,0.017641
-3.449768,15.644341,45.133512,-0.484921,0.484231,58.114673,58.131751,-3.602518,-3.526603,0.004862,0.026426,-0.356269,0.014889,0.786123,-0.028064,0.005191,0.018232
-3.075335,15.279073,45.498878,-0.485535,0.484372,58.115673,58.132256,-3.118355,-3.043473,0.00371,0.024029,-0.318901,0.032112,0.70097,-0.065258,0.00313,0.018618
-2.70082,14.913854,45.864195,-0.485461,0.483831,58.116686,58.13274,-2.634102,-2.560468,0.002697,0.021833,-0.281354,0.049408,0.615433,-0.102778,0.001079,0.018797
-2.32677,14.548683,46.229463,-0.484698,0.48261,58.11771,58.133201,-2.150461,-2.078286,0.001834,0.019841,-0.243728,0.06682,0.529734,-0.140749,-0.000961,0.018773
-1.95373,14.183659,46.59478,-0.483249,0.480712,58.118742,58.133641,-1.668132,-1.597622,0.001128,0.018057,-0.206122,0.084393,0.44409,-0.179284,-0.002989,0.018548
-1.582245,13.818683,46.96,-0.481116,0.47814,58.119782,58.134059,-1.187815,-1.119171,0.000585,0.016482,-0.168633,0.102167,0.358714,-0.218495,-0.005006,0.018128
-1.212856,13.453805,47.325268,-0.478302,0.474898,58.120826,58.134455,-0.710202,-0.643625,0.000209,0.015117,-0.13135,0.120175,0.273803,-0.258471,-0.007011,0.01752
-0.846102,13.089024,47.690488,-0.474813,0.470994,58.121871,58.13483,-0.23598,-0.171668,2e-06,0.013966,-0.094355,0.138444,0.189538,-0.299279,-0.009003,0.01673
-0.482517,12.724341,48.055659,-0.470655,0.466432,58.122915,58.135184,0.234168,0.296023,-3.4e-05,0.01303,-0.057719,0.15699,0.106085,-0.340961,-0.01098,0.015769
-0.122627,12.359805,48.420829,-0.465832,0.461222,58.123953,58.13552,0.699573,0.758785,0.0001,0.012313,-0.021513,0.17582,0.023598,-0.383532,-0.012941,0.014644
0.233044,11.995366,48.785951,-0.460354,0.45537,58.124982,58.135839,1.159566,1.215961,0.000402,0.011817,0.014201,0.194929,-0.057772,-0.426983,-0.014883,0.013366
0.583985,11.631024,49.151073,-0.454228,0.448885,58.125998,58.136144,1.613497,1.666913,0.000868,0.011542,0.049362,0.214303,-0.137882,-0.47128,-0.016803,0.011945
0.92969,11.26678,49.516195,-0.447463,0.441779,58.126997,58.136438,2.06072,2.111011,0.001491,0.011485,0.083909,0.233921,-0.216594,-0.516366,-0.018699,0.010393
1.269663,10.902634,49.881268,-0.440069,0.434061,58.127977,58.136725,2.500602,2.54764,0.002265,0.01164,0.117787,0.253751,-0.293777,-0.562158,-0.020568,0.008718
1.603422,10.538585,50.246293,-0.432058,0.425742,58.128934,58.137009,2.932527,2.976204,0.003183,0.012,0.150942,0.273753,-0.369313,-0.608553,-0.022407,0.006934
1.930491,10.174683,50.611317,-0.42344,0.416835,58.129867,58.137292,3.355884,3.396117,0.004237,0.012555,0.183325,0.293883,-0.44309,-0.655429,-0.024212,0.00505
2.250409,9.810829,50.976341,-0.414228,0.407352,58.130772,58.137577,3.770078,3.806812,0.00542,0.013294,0.21489,0.31409,-0.515012,-0.702652,-0.02598,0.003079
2.562729,9.447073,51.341366,-0.404435,0.397306,58.131648,58.137865,4.174531,4.207737,0.006726,0.014206,0.245597,0.334319,-0.584987,-0.750077,-0.027706,0.001032
2.867014,9.083366,51.706341,-0.394074,0.386712,58.132493,58.138156,4.568678,4.598354,0.008148,0.015278,0.275409,0.35451,-0.652936,-0.797553,-0.029385,-0.00108
3.162843,8.719707,52.071317,-0.38316,0.375584,58.133305,58.138451,4.951972,4.978144,0.009677,0.016496,0.304293,0.374602,-0.718786,-0.844925,-0.031015,-0.003244
3.44981,8.356098,52.436293,-0.371709,0.363936,58.134084,58.138748,5.323884,5.346607,0.011305,0.017848,0.332221,0.39453,-0.782472,-0.892029,-0.032588,-0.005448
3.727523,7.992537,52.801317,-0.359735,0.351785,58.134829,58.139046,5.683903,5.703262,0.013022,0.019317,0.359167,0.414226,-0.843934,-0.938694,-0.034102,-0.007681
3.995604,7.628976,53.166293,-0.347254,0.339146,58.135539,58.139346,6.031534,6.047646,0.014813,0.020888,0.385107,0.43362,-0.903115,-0.984747,-0.035551,-0.009931
4.253692,7.265366,53.531317,-0.334285,0.326036,58.136215,58.139645,6.3663,6.379316,0.016668,0.022542,0.410016,0.45264,-0.959963,-1.030006,-0.036931,-0.012188
4.501439,6.901756,53.896341,-0.320844,0.312472,58.136857,58.139946,6.687743,6.697837,0.018571,0.02426,0.433873,0.471216,-1.014421,-1.074294,-0.038238,-0.014442
4.738516,6.538049,54.261366,-0.306949,0.298472,58.137465,58.140246,6.995425,7.002794,0.020507,0.02602,0.456651,0.489276,-1.066437,-1.117431,-0.039468,-0.016683
4.964604,6.174293,54.626439,-0.292619,0.284054,58.13804,58.140543,7.288923,7.293782,0.022462,0.027802,0.478327,0.506752,-1.115954,-1.15924,-0.040617,-0.018901
5.179403,5.810439,54.991561,-0.277874,0.269236,58.138581,58.140835,7.567834,7.570417,0.024419,0.029585,0.498878,0.523576,-1.162919,-1.199553,-0.041683,-0.021087
5.382629,5.446488,55.356732,-0.262732,0.254038,58.139087,58.141119,7.831778,7.832333,0.026365,0.031347,0.51828,0.539683,-1.20728,-1.238201,-0.042663,-0.023232
5.57401,5.082341,55.721951,-0.247215,0.238479,58.139559,58.14139,8.080386,8.079178,0.028284,0.033071,0.536514,0.555013,-1.248988,-1.27503,-0.043555,-0.025326
5.753294,4.718098,56.087268,-0.231344,0.222578,58.139995,58.141647,8.313314,8.31062,0.030161,0.034737,0.553562,0.569506,-1.288001,-1.309892,-0.044357,-0.027362
5.920245,4.35361,56.452634,-0.21514,0.206356,58.140395,58.141887,8.53024,8.526341,0.031983,0.036331,0.569411,0.58311,-1.324279,-1.342651,-0.045068,-0.029332
6.074641,3.988976,56.818146,-0.198624,0.189834,58.140761,58.142106,8.730857,8.726039,0.033738,0.037837,0.584049,0.595774,-1.357789,-1.373181,-0.045686,-0.031228
6.216281,3.624049,57.183756,-0.18182,0.173032,58.141093,58.142304,8.914888,8.909433,0.035413,0.039242,0.597469,0.607453,-1.388506,-1.40137,-0.046207,-0.033043
6.344982,3.258878,57.549512,-0.164748,0.155972,58.141391,58.142477,9.082079,9.076262,0.036997,0.040535,0.609666,0.618105,-1.416408,-1.427116,-0.046628,-0.034769
6.460577,2.893317,57.915463,-0.147431,0.138673,58.141657,58.142624,9.232202,9.226286,0.03848,0.041702,0.620638,0.627691,-1.44148,-1.450325,-0.046946,-0.036402
6.562921,2.527366,58.281707,-0.129887,0.121156,58.141893,58.142745,9.365055,9.35929,0.03985,0.042733,0.630381,0.636177,-1.463708,-1.470918,-0.047157,-0.037935
6.651886,2.160732,58.648341,-0.112134,0.103439,58.142101,58.142839,9.480462,9.475079,0.041098,0.043616,0.638902,0.643528,-1.483088,-1.488821,-0.047257,-0.039363
6.727361,1.793171,59.01561,-0.094179,0.085536,58.142283,58.142905,9.578275,9.573478,0.042215,0.044342,0.646207,0.649713,-1.499621,-1.503969,-0.047241,-0.040684
6.789255,1.423854,59.383805,-0.076011,0.067452,58.142441,58.142944,9.65837,9.654338,0.043193,0.044901,0.652317,0.654699,-1.51332,-1.516301,-0.047105,-0.041894
6.837492,1.050927,59.753805,-0.057562,0.049172,58.142578,58.142957,9.720647,9.71753,0.044026,0.045285,0.657282,0.658443,-1.524237,-1.525751,-0.046839,-0.042994
