pitch_angle,t*1,t*2,h*1,h*2,q01,q02,alpha1,alpha2,Cx1,Cx2,Cz1,Cz2,Cmx1,Cmx2,Cm1,Cm2
-0.842011,10.871707,50.137171,-0.439882,0.433169,58.602253,58.6006,0.370332,0.43786,0.006147,0.02606,-0.02644,0.015081,0.053656,-0.014717,-0.008668,0.000895
-0.675447,10.508195,50.501463,-0.431966,0.42482,58.602789,58.601215,0.634893,0.699988,0.005887,0.026906,-0.005717,0.034808,0.006691,-0.061226,-0.010067,-0.000262
-0.512254,10.144829,50.865707,-0.423445,0.415876,58.603305,58.601809,0.894275,0.956846,0.005679,0.027724,0.014571,0.054139,-0.039335,-0.106987,-0.011448,-0.001426
-0.352658,9.78161,51.23,-0.41433,0.40635,58.603801,58.60238,1.148114,1.208082,0.005529,0.028509,0.034406,0.073041,-0.084389,-0.151907,-0.012804,-0.002595
-0.19688,9.418585,51.594244,-0.404635,0.396255,58.604275,58.602926,1.396053,1.453356,0.005438,0.029255,0.053776,0.091483,-0.128444,-0.1959,-0.014129,-0.003762
-0.04513,9.055659,51.958537,-0.394373,0.385603,58.604727,58.603447,1.63775,1.692338,0.005408,0.029956,0.072668,0.109437,-0.171475,-0.238885,-0.015416,-0.004926
0.102386,8.692927,52.322829,-0.383559,0.37441,58.605156,58.603941,1.872868,1.924709,0.005441,0.030606,0.09107,0.126881,-0.213457,-0.280783,-0.01666,-0.00608
0.245472,8.330293,52.687171,-0.372208,0.362689,58.605561,58.60441,2.101086,2.150162,0.005536,0.031198,0.108971,0.143795,-0.254369,-0.321519,-0.017852,-0.007223
0.383937,7.967707,53.051561,-0.360334,0.350457,58.605942,58.604855,2.322091,2.3684,0.005693,0.031726,0.126359,0.160159,-0.294186,-0.361022,-0.018988,-0.008349
0.517599,7.605268,53.416049,-0.347955,0.337729,58.606298,58.605274,2.535581,2.579141,0.005913,0.032184,0.143222,0.175955,-0.33288,-0.399222,-0.02006,-0.009456
0.646283,7.24278,53.780585,-0.335085,0.324521,58.606627,58.605668,2.741265,2.782109,0.006196,0.032569,0.159545,0.191165,-0.370421,-0.436053,-0.021065,-0.01054
0.76982,6.880341,54.14522,-0.321743,0.310851,58.60693,58.606036,2.938861,2.97704,0.006543,0.032875,0.175312,0.205767,-0.406774,-0.471451,-0.021996,-0.011598
0.88805,6.517854,54.51,-0.307946,0.296737,58.607209,58.606378,3.128104,3.163678,0.006955,0.0331,0.190505,0.219736,-0.441899,-0.505351,-0.022849,-0.012626
1.000821,6.155317,54.874878,-0.29371,0.282196,58.607463,58.606695,3.308737,3.341778,0.007434,0.033242,0.205107,0.233047,-0.475752,-0.537691,-0.023623,-0.013623
1.107984,5.792634,55.239951,-0.279054,0.267246,58.607696,58.606987,3.480515,3.511099,0.007981,0.033299,0.219099,0.245673,-0.508286,-0.568408,-0.024314,-0.014587
1.209402,5.429756,55.60522,-0.263996,0.251905,58.607909,58.607255,3.643204,3.671417,0.008597,0.033272,0.232461,0.257586,-0.539451,-0.597439,-0.02492,-0.015516
1.304941,5.066634,55.970829,-0.248555,0.236189,58.608103,58.607503,3.796583,3.822507,0.009282,0.033159,0.245173,0.268761,-0.569193,-0.624725,-0.025442,-0.016411
1.394477,4.70322,56.336683,-0.232748,0.22012,58.60828,58.607731,3.94044,3.96416,0.010036,0.032962,0.257214,0.279178,-0.597452,-0.650211,-0.025879,-0.01727
1.477892,4.339415,56.702878,-0.216593,0.203717,58.608438,58.607941,4.074577,4.096172,0.010856,0.032679,0.268562,0.28882,-0.624168,-0.673841,-0.026233,-0.018095
1.555075,3.975122,57.069512,-0.200109,0.186998,58.608577,58.608132,4.198805,4.218349,0.011741,0.032311,0.279197,0.297669,-0.649278,-0.695561,-0.026505,-0.018886
1.625922,3.610146,57.436732,-0.18331,0.169981,58.608698,58.608304,4.312947,4.330506,0.012686,0.031858,0.289096,0.30571,-0.672719,-0.715317,-0.026699,-0.019644
1.690337,3.24439,57.804585,-0.166213,0.152681,58.608799,58.608456,4.416841,4.432471,0.013687,0.031319,0.298242,0.312925,-0.69443,-0.733057,-0.026816,-0.020371
1.74823,2.877512,58.173415,-0.148826,0.135109,58.608882,58.60859,4.510333,4.524083,0.014737,0.030696,0.306619,0.319293,-0.714357,-0.748731,-0.026861,-0.021068
1.799521,2.509171,58.543561,-0.131153,0.117269,58.608948,58.608705,4.593287,4.605195,0.015831,0.02999,0.314218,0.32479,-0.732453,-0.762288,-0.026835,-0.021735
1.844135,2.138537,58.915805,-0.113183,0.099151,58.609,58.608802,4.665575,4.67567,0.016963,0.029203,0.321042,0.329382,-0.748689,-0.773671,-0.026741,-0.022376
1.882008,1.764341,59.291415,-0.094873,0.080713,58.60904,58.608885,4.727092,4.735386,0.018128,0.028333,0.327114,0.333021,-0.76306,-0.782806,-0.026581,-0.022993
1.913082,1.383707,59.673268,-0.076106,0.061839,58.609069,58.608953,4.777744,4.784229,0.019331,0.027376,0.332503,0.335611,-0.77562,-0.789573,-0.02635,-0.023592
1.937307,0.98922,60.068683,-0.056536,0.042186,58.609088,58.609009,4.817465,4.822089,0.020589,0.026309,0.337409,0.336933,-0.786588,-0.793699,-0.026034,-0.024193
