Cz_AM1,Cz_AM2,Cz_VE1,Cz_VE2,Cx_bonnet1,Cx_bonnet2,Cx_steady1,Cx_steady2
0.0029608813203268053,0.0029608813203268053,0.21529589801286583,0.21529589801286583,-0.029821991444848962,-0.029821991444848962,0.021592791211961025,0.021592791211961025
0.004321916225717653,0.0015876795184836842,0.2065967019118572,0.22311039708811412,-0.02866609700092195,-0.03074010209283482,0.02159360357695673,0.02159360357695673
0.005665191450288894,0.00020795360094292447,0.19704855564783946,0.23000808768469744,-0.02729139851586673,-0.0314053535934222,0.021596025717620843,0.021596025717620843
0.0069851871880111435,-0.0011726268425500002,0.18669069460188195,0.23596062571240398,-0.025720468500802226,-0.03180682253536326,0.02160001298459809,0.02160001298459809
0.00827647929325991,-0.002548388710819233,0.17556568144677684,0.24094355091566289,-0.02397910158314512,-0.03193791680973059,0.021605491673575034,0.021605491673575034
0.009533761569793426,-0.0039136787032480495,0.16371923124788645,0.24493638738597978,-0.022095890959540683,-0.03179648385216336,0.02161236008936322,0.02161236008936322
0.010751867575051217,-0.005262886550403766,0.1512000236101336,0.24792272770183732,-0.020101758896364317,-0.03138484598791469,0.021615935481726266,0.021615935481726262
0.011925791850174769,-0.006590468067838256,0.1380595026430632,0.2498903003503097,-0.01802944898696259,-0.03070976229933521,0.02161890826279425,0.02161890826279425
0.01305071048851162,-0.007890967938331014,0.12435166556596203,0.25083102015334136,-0.015912988502755816,-0.029782317641927708,0.02162188545219001,0.021621885452190008
0.014122000958082538,-0.00915904212895786,0.11013284082170183,0.2507410214914778,-0.013787129666381964,-0.02861774063132621,0.02162468953781793,0.02162468953781793
0.01513526109655701,-0.010389479850868447,0.09546145661108478,0.2496206741885252,-0.011686779021161716,-0.027235153589848297,0.021627130122497673,0.02162713012249767
0.016086327200682392,-0.011577224971535368,0.08039780079883468,0.2474745819918654,-0.009646424266622293,-0.025657258558491408,0.0216290077002867,0.0216290077002867
0.01697129113583383,-0.012717396791487298,0.06500377317782782,0.24431156365466974,-0.007699567971424559,-0.02390996453004714,0.02163011770543792,0.021630117705437924
0.017786516395377563,-0.01380531010014994,0.04934263110956789,0.24014461669775097,-0.0058781774621119495,-0.022021962024156,0.02161028324449723,0.02161028324449723
0.01852865304385691,-0.014836494428381346,0.03347872958611741,0.23499086399996222,-0.0042121599204922805,-0.020024251989768035,0.021576651780028905,0.021576651780028905
0.019194651482595426,-0.015806712418588432,0.017477256781632797,0.22887148343661545,-0.0027288713085394383,-0.01794963677041827,0.021539734468855008,0.021539734468855008
0.01978177498115213,-0.016711977236938395,0.0014039661801723419,0.22181162085504844,-0.0014526671842539202,-0.01583218149065256,0.021499481641010836,0.021499481641010836
0.020287610923133848,-0.01754856895611388,-0.01467509361947214,0.2138402867449445,-0.0004045027840739599,-0.013706654707624482,0.021452275819531914,0.021452275819531914
0.020710080720153505,-0.018313049841292443,-0.030693850311636326,0.204990237028008,0.00039841106152755664,-0.011607957512347982,0.021321761445949893,0.021321761445949893
0.02104744835319569,-0.019002278476536297,-0.04658647938905998,0.19529783845685533,0.0009428905294036228,-0.009570550454747853,0.021189591247887576,0.021189591247887576
0.021298327506291063,-0.019613422673544087,-0.062287674629905344,0.1848029191762286,0.0012199952817446473,-0.007627887702382784,0.02115175046891643,0.02115175046891643
0.021461687263186164,-0.02014397110972032,-0.07773291645503218,0.1735486050606049,0.0012251752661781702,-0.005811867723938776,0.02111434006421836,0.021114340064218355
0.021536856343599364,-0.020591743647738463,-0.09285873705278704,0.16158114250072816,0.0009583454275029984,-0.004152309517255295,0.021092922903805697,0.021092922903805697
0.021523525861655513,-0.020954900294192887,-0.1076029811818553,0.14894970836726953,0.00042388710429327374,-0.0026764629822051177,0.021074418196113477,0.021074418196113474
0.0214217505951643,-0.02123194876052646,-0.12190506158048028,0.13570620793251736,-0.0003694239125598057,-0.0014085614780917736,0.02106529997493995,0.02106529997493995
0.02123194876052646,-0.021421750595164296,-0.1357062079325174,0.12190506158048035,-0.0014085614780917754,-0.00036942391255981056,0.021069457498413897,0.021069457498413893
0.02095490029419289,-0.02152352586165551,-0.14894970836726937,0.10760298118185546,-0.0026764629822051004,0.0004238871042932656,0.021086869999588392,0.02108686999958839
0.020591743647738463,-0.021536856343599364,-0.16158114250072805,0.09285873705278702,-0.0041523095172552845,0.0009583454275029989,0.02110223030024421,0.02110223030024421
0.02014397110972032,-0.02146168726318617,-0.1735486050606049,0.07773291645503227,-0.0058118677239387745,0.0012251752661781696,0.021115509852051392,0.021115509852051396
0.019613422673544094,-0.02129832750629106,-0.18480291917622862,0.062287674629905254,-0.007627887702382787,0.0012199952817446463,0.02115175046891643,0.02115175046891643
0.019002278476536294,-0.02104744835319569,-0.1952978384568554,0.046586479389059895,-0.009570550454747861,0.0009428905294036204,0.021189591247887576,0.021189591247887576
0.018313049841292454,-0.02071008072015352,-0.2049902370280079,0.03069385031163662,-0.011607957512347965,0.00039841106152756895,0.021321761445949893,0.02132176144594989
0.017548568956113873,-0.020287610923133855,-0.21384028674494443,0.014675093619472203,-0.01370665470762447,-0.0004045027840739567,0.021452275819531914,0.021452275819531914
0.016711977236938392,-0.01978177498115213,-0.2218116208550484,-0.0014039661801722864,-0.015832181490652568,-0.0014526671842539152,0.021499481641010836,0.021499481641010836
0.01580671241858844,-0.01919465148259543,-0.22887148343661542,-0.017477256781632478,-0.017949636770418255,-0.002728871308539411,0.021539734468855008,0.021539734468855008
0.014836494428381343,-0.01852865304385691,-0.23499086399996216,-0.03347872958611739,-0.02002425198976802,-0.004212159920492278,0.021576651780028905,0.021576651780028905
0.013805310100149943,-0.017786516395377577,-0.2401446166977508,-0.049342631109567756,-0.022021962024155968,-0.005878177462111935,0.02161028324449723,0.02161028324449723
0.012717396791487303,-0.01697129113583382,-0.24431156365466972,-0.06500377317782796,-0.023909964530047133,-0.007699567971424573,0.02163011770543792,0.021630117705437924
0.011577224971535375,-0.016086327200682402,-0.24747458199186553,-0.08039780079883457,-0.02565725855849142,-0.00964642426662228,0.0216290077002867,0.0216290077002867
0.010389479850868442,-0.015135261096557016,-0.2496206741885253,-0.09546145661108467,-0.027235153589848307,-0.011686779021161697,0.02162713012249767,0.02162713012249767
0.009159042128957871,-0.014122000958082543,-0.25074102149147776,-0.11013284082170172,-0.02861774063132619,-0.01378712966638195,0.02162468953781793,0.02162468953781793
0.007890967938331014,-0.013050710488511611,-0.2508310201533414,-0.12435166556596203,-0.029782317641927708,-0.01591298850275582,0.02162188545219001,0.02162188545219001
0.006590468067838253,-0.011925791850174755,-0.24989030035030965,-0.13805950264306344,-0.030709762299335207,-0.01802944898696263,0.02161890826279425,0.02161890826279425
0.005262886550403763,-0.010751867575051215,-0.24792272770183732,-0.15120002361013354,-0.03138484598791469,-0.02010175889636431,0.021615935481726262,0.021615935481726262
0.003913678703248052,-0.009533761569793424,-0.2449363873859798,-0.1637192312478864,-0.03179648385216337,-0.022095890959540676,0.02161236008936322,0.02161236008936322
0.0025483887108192355,-0.008276479293259892,-0.24094355091566289,-0.17556568144677717,-0.031937916809730585,-0.02397910158314517,0.021605491673575034,0.021605491673575034
0.0011726268425500193,-0.006985187188011155,-0.23596062571240406,-0.1866906946018819,-0.03180682253536327,-0.02572046850080222,0.02160001298459809,0.02160001298459809
-0.0002079536009429272,-0.005665191450288906,-0.2300080876846974,-0.1970485556478394,-0.0314053535934222,-0.02729139851586672,0.021596025717620843,0.021596025717620843
-0.001587679518483676,-0.004321916225717646,-0.22311039708811414,-0.20659670191185728,-0.030740102092834825,-0.028666097000921965,0.02159360357695673,0.02159360357695673
-0.0029608813203268027,-0.002960881320326808,-0.21529589801286583,-0.2152958980128658,-0.02982199144484896,-0.02982199144484896,0.021592791211961025,0.021592791211961025
