pitch_angle,t*1,t*2,h*1,h*2,q01,q02,alpha1,alpha2,Cx1,Cx2,Cz1,Cz2,Cmx1,Cmx2,Cm1,Cm2
-4.219517,21.479317,39.497171,-0.376226,0.396256,58.727645,58.723647,-6.023883,-5.867957,0.003875,-0.00192,-0.535287,-0.476648,1.207089,1.113285,0.01916,0.021667
-4.157587,21.104,39.864634,-0.387517,0.406436,58.730251,58.723962,-5.875399,-5.714907,0.004614,-0.001069,-0.523288,-0.466312,1.18136,1.089826,0.018643,0.020971
-4.093936,20.730049,40.232098,-0.398224,0.41603,58.727726,58.724312,-5.722966,-5.557976,0.005646,-0.000206,-0.510162,-0.455727,1.151203,1.065758,0.018421,0.020263
-4.028656,20.357366,40.599512,-0.408342,0.425025,58.730584,58.724696,-5.566705,-5.397406,0.006359,0.000667,-0.496526,-0.444886,1.120537,1.041068,0.018178,0.019552
-3.961848,19.983268,40.966927,-0.417874,0.433407,58.728171,58.725112,-5.406783,-5.233428,0.006704,0.00155,-0.483047,-0.433781,1.090805,1.015741,0.017779,0.018839
-3.893609,19.610585,41.334244,-0.426757,0.441167,58.731134,58.725557,-5.243287,-5.066279,0.007735,0.002442,-0.468633,-0.422404,1.05799,0.989763,0.017385,0.018131
-3.824043,19.238049,41.701561,-0.435057,0.448292,58.73153,58.726031,-5.07678,-4.896223,0.008368,0.003341,-0.4539,-0.410749,1.02501,0.963121,0.017106,0.017431
-3.753254,18.869902,42.068829,-0.442711,0.454774,58.731773,58.72653,-4.907357,-4.723484,0.009028,0.004245,-0.439014,-0.398809,0.991432,0.935803,0.01675,0.016745
-3.681349,18.502,42.436,-0.449727,0.460604,58.732024,58.727055,-4.735254,-4.548339,0.009631,0.005153,-0.423883,-0.386577,0.95727,0.907798,0.016385,0.016076
-3.608433,18.134439,42.803122,-0.456097,0.465774,58.732282,58.727601,-4.560708,-4.371023,0.010176,0.006063,-0.408546,-0.374047,0.922604,0.879097,0.016009,0.01543
-3.534618,17.767073,43.170195,-0.461813,0.470278,58.732547,58.728169,-4.383965,-4.191798,0.010663,0.006973,-0.393041,-0.361215,0.887511,0.84969,0.01562,0.014809
-3.460014,17.399951,43.53722,-0.46687,0.474109,58.732816,58.728756,-4.205272,-4.010934,0.011094,0.007883,-0.3774,-0.348079,0.852058,0.819571,0.015219,0.014216
-3.384733,17.033024,43.904146,-0.471261,0.477264,58.733089,58.72936,-4.024881,-3.828673,0.011473,0.00879,-0.361655,-0.334639,0.816314,0.788746,0.014805,0.013655
-3.308888,16.666293,44.271024,-0.474981,0.479739,58.733364,58.729978,-3.843051,-3.645288,0.011801,0.009695,-0.345835,-0.320906,0.780349,0.757235,0.014376,0.013125
-3.232595,16.299707,44.637756,-0.478025,0.481529,58.733639,58.730609,-3.660043,-3.461055,0.012083,0.010596,-0.329968,-0.306896,0.744237,0.725075,0.013932,0.012628
-3.155968,15.933317,45.004439,-0.480391,0.482635,58.733915,58.731251,-3.476119,-3.276238,0.01232,0.011497,-0.314086,-0.292632,0.708052,0.69232,0.013473,0.012163
-3.079126,15.567073,45.371024,-0.482075,0.483054,58.73419,58.731901,-3.291547,-3.091106,0.012517,0.012397,-0.298214,-0.278142,0.671864,0.659037,0.012995,0.011726
-3.002186,15.201024,45.737463,-0.483077,0.482788,58.734464,58.732556,-3.106592,-2.905936,0.012675,0.013296,-0.282382,-0.263455,0.635748,0.625295,0.012497,0.011317
-2.925265,14.835122,46.103805,-0.483395,0.481838,58.734736,58.733214,-2.921525,-2.720992,0.012801,0.014192,-0.266623,-0.248601,0.599777,0.591163,0.011979,0.010932
-2.848482,14.469366,46.470049,-0.483029,0.480205,58.735004,58.733871,-2.736615,-2.536547,0.012899,0.015079,-0.250975,-0.233611,0.564037,0.556707,0.011438,0.010568
-2.771954,14.103756,46.836146,-0.481981,0.477893,58.735269,58.734525,-2.552132,-2.352868,0.012972,0.015954,-0.235477,-0.218516,0.528622,0.521991,0.010872,0.010221
-2.695798,13.73839,47.202146,-0.480253,0.474906,58.735528,58.735176,-2.368344,-2.170223,0.013025,0.01681,-0.220176,-0.203348,0.493632,0.487087,0.010277,0.00989
-2.62013,13.37322,47.568049,-0.477848,0.47125,58.735781,58.735822,-2.185518,-1.988877,0.013059,0.017644,-0.205116,-0.188141,0.459165,0.45207,0.009652,0.009569
-2.545067,13.008293,47.933756,-0.474771,0.46693,58.736026,58.736465,-2.003919,-1.809094,0.013079,0.018457,-0.190334,-0.172934,0.425308,0.41702,0.008995,0.009255
-2.470722,12.643561,48.299415,-0.471028,0.461953,58.736264,58.737103,-1.823809,-1.631128,0.013086,0.019246,-0.175866,-0.157767,0.392128,0.382023,0.008304,0.008946
-2.397208,12.279171,48.664927,-0.466623,0.456327,58.736496,58.737738,-1.64545,-1.455231,0.013085,0.020015,-0.161734,-0.142679,0.359677,0.347168,0.00758,0.008636
-2.324636,11.915024,49.030293,-0.461567,0.45006,58.736721,58.738366,-1.469096,-1.281652,0.013079,0.020763,-0.147957,-0.127713,0.327992,0.312545,0.006823,0.008323
-2.253115,11.55122,49.39561,-0.455865,0.443163,58.736941,58.738988,-1.295,-1.110629,0.013074,0.021488,-0.134545,-0.112911,0.2971,0.278248,0.006036,0.008003
-2.182747,11.187756,49.76078,-0.449529,0.435644,58.737158,58.739599,-1.123404,-0.942396,0.013075,0.022187,-0.121505,-0.098312,0.267019,0.244376,0.005219,0.007673
-2.113637,10.824585,50.125854,-0.442568,0.427516,58.737372,58.740197,-0.954552,-0.77718,0.013087,0.022854,-0.108839,-0.083959,0.237767,0.211027,0.004375,0.00733
-2.045881,10.461756,50.490878,-0.434993,0.418789,58.737586,58.740779,-0.788678,-0.615202,0.013114,0.023483,-0.096548,-0.06989,0.209354,0.178299,0.003508,0.006971
-1.979575,10.099317,50.855805,-0.426816,0.409475,58.737803,58.741345,-0.626011,-0.456674,0.013161,0.024069,-0.084631,-0.056143,0.181784,0.14628,0.002621,0.006594
-1.914809,9.737171,51.220732,-0.418049,0.399588,58.738023,58.741892,-0.466771,-0.301803,0.013231,0.024605,-0.073084,-0.042753,0.155054,0.115052,0.001719,0.006197
-1.851671,9.375317,51.58561,-0.408705,0.389139,58.738249,58.74242,-0.311175,-0.150787,0.013326,0.025088,-0.061901,-0.029752,0.129158,0.084685,0.000807,0.005777
-1.790242,9.013805,51.950488,-0.398798,0.378144,58.738481,58.742928,-0.159428,-0.003818,0.013447,0.025512,-0.051075,-0.01717,0.104084,0.055245,-0.000109,0.005336
-1.730602,8.652537,52.315366,-0.388341,0.366616,58.73872,58.743412,-0.011733,0.138918,0.013594,0.025875,-0.040597,-0.005035,0.079821,0.026791,-0.001024,0.004871
-1.672825,8.291561,52.680341,-0.377349,0.35457,58.738966,58.743872,0.131717,0.277247,0.013764,0.026175,-0.030459,0.006626,0.056356,-0.000619,-0.001932,0.004381
-1.61698,7.930732,53.045415,-0.365837,0.342021,58.739221,58.744306,0.270736,0.411,0.013957,0.026411,-0.020652,0.017789,0.033675,-0.026932,-0.002826,0.003867
-1.563134,7.570098,53.410634,-0.353819,0.328984,58.739487,58.744712,0.405145,0.540018,0.014171,0.026582,-0.01117,0.028429,0.011766,-0.052093,-0.0037,0.003326
-1.51135,7.209512,53.776,-0.34131,0.315476,58.739765,58.745091,0.534772,0.664144,0.014406,0.026692,-0.002004,0.038523,-0.009382,-0.076053,-0.00455,0.002759
-1.461686,6.849024,54.141561,-0.328327,0.301512,58.740057,58.74544,0.659455,0.783227,0.01466,0.026742,0.006851,0.048047,-0.029782,-0.098762,-0.005369,0.002167
-1.414199,6.488488,54.507366,-0.314883,0.287108,58.740362,58.745762,0.779038,0.897116,0.014934,0.026737,0.015402,0.056979,-0.049443,-0.120178,-0.00615,0.001549
-1.368941,6.127805,54.873512,-0.300994,0.272281,58.74068,58.746054,0.893375,1.005664,0.015227,0.026679,0.023654,0.065299,-0.068377,-0.140255,-0.00689,0.000906
-1.325962,5.766878,55.240146,-0.286673,0.25704,58.741011,58.746316,1.002325,1.10873,0.01554,0.026574,0.031615,0.072987,-0.086593,-0.158954,-0.007582,0.000239
-1.285311,5.405561,55.60722,-0.271936,0.241409,58.741351,58.746546,1.10575,1.206172,0.015871,0.026424,0.039287,0.080034,-0.104098,-0.176249,-0.008221,-0.000449
-1.247033,5.043756,55.974878,-0.256795,0.225405,58.741701,58.746744,1.203519,1.297856,0.01622,0.026236,0.046675,0.086431,-0.120899,-0.192115,-0.008803,-0.001155
-1.211171,4.681317,56.343122,-0.241265,0.209045,58.742059,58.746908,1.295506,1.383651,0.016586,0.026017,0.053783,0.09217,-0.136998,-0.206532,-0.009323,-0.001877
-1.177766,4.318,56.712146,-0.225355,0.192343,58.742423,58.747038,1.381588,1.463429,0.016968,0.025771,0.060612,0.097246,-0.152393,-0.219482,-0.009778,-0.002611
-1.14686,3.953659,57.082049,-0.209078,0.175314,58.742793,58.747134,1.461643,1.537057,0.017366,0.025504,0.067165,0.101655,-0.167083,-0.230952,-0.010164,-0.003353
-1.118488,3.587902,57.453171,-0.192439,0.15797,58.743167,58.747196,1.535559,1.604416,0.01778,0.025221,0.073442,0.105391,-0.181061,-0.240932,-0.010478,-0.004099
-1.092688,3.22039,57.825756,-0.175443,0.140316,58.743542,58.747227,1.603225,1.665385,0.018208,0.024923,0.079447,0.108449,-0.19432,-0.24941,-0.010718,-0.004844
-1.069493,2.850585,58.200341,-0.158082,0.122352,58.743914,58.747228,1.664542,1.719851,0.018651,0.024609,0.085186,0.11082,-0.206855,-0.256374,-0.01088,-0.005585
-1.048936,2.477512,58.577805,-0.140335,0.10406,58.744281,58.747199,1.719413,1.767705,0.019109,0.02428,0.090673,0.112488,-0.218671,-0.261804,-0.010962,-0.006316
-1.031047,2.099707,58.959512,-0.122151,0.085395,58.74464,58.74714,1.767755,1.80884,0.01958,0.023932,0.095942,0.11342,-0.229792,-0.265662,-0.01096,-0.007038
-1.015852,1.71439,59.348146,-0.103415,0.066246,58.74499,58.747049,1.809508,1.843148,0.020067,0.023559,0.101064,0.113546,-0.240292,-0.267864,-0.010867,-0.00775
-1.003379,1.31561,59.749561,-0.083854,0.046352,58.745332,58.746923,1.844641,1.870495,0.020578,0.023149,0.106209,0.112701,-0.250368,-0.268208,-0.010665,-0.008463
-0.993649,0.887756,60.178683,-0.062715,0.024993,58.745675,58.746753,1.873236,1.890671,0.02114,0.022672,0.111851,0.110431,-0.260601,-0.266126,-0.010313,-0.009215
