Cz_AM1,Cz_AM2,Cz_VE1,Cz_VE2,Cx_bonnet1,Cx_bonnet2,Cx_steady1,Cx_steady2
0.005263789013914324,0.005263789013914324,0.4376167050491267,0.4376167050491267,-0.0751597357185069,-0.0751597357185069,0.02171488181272606,0.02171488181272606
0.009088623790387827,0.0014173241993034203,0.42320900448741294,0.45022614470130473,-0.07266526501914902,-0.07706139860905778,0.021704797500515755,0.021704797500515755
0.012876111462202935,-0.0024349647044575097,0.40706224734821367,0.46098550855169984,-0.06961894565090423,-0.07833902843871307,0.021674531763601818,0.021674531763601818
0.01661068843010263,-0.006277247815949533,0.3892427841200823,0.4698505840663747,-0.06607079809357903,-0.0789716465609919,0.02162404767641321,0.02162404767641321
0.02027700851626154,-0.01009373636970033,0.3698238387996861,0.47678494274848643,-0.06207908283197091,-0.07894886540381607,0.021553288582419883,0.021553288582419883
0.023860006025022442,-0.013868747595608423,0.3488852079986973,0.4817600898307951,-0.057709343720318516,-0.07827105903315656,0.021471383303134365,0.021471383303134365
0.02734495765107126,-0.017586769162809133,0.3265129330423998,0.48475558136677416,-0.0530333317540273,-0.07694935701088075,0.021381942425841172,0.021381942425841172
0.030717542980656834,-0.021232522923169676,0.3027989464074262,0.4857591082391707,-0.04812782692030831,-0.07500546164765381,0.021275963156373902,0.021275963156373902
0.03396390333724256,-0.02479102769247705,0.27784069395149436,0.4847665467408108,-0.0430733774729113,-0.07247129165159821,0.02120955590691349,0.02120955590691349
0.037070698729781144,-0.028247660811337286,0.2517407344874739,0.48178197551979446,-0.03795297733202472,-0.06938845802398813,0.021139807972425054,0.02113980797242505
0.04002516266959912,-0.03158821823281948,0.22460631834722608,0.47681765881945776,-0.03285070332640079,-0.06580758080775949,0.021089848629307295,0.0210898486293073
0.042815154630637245,-0.03479897288993146,0.19654894666698547,0.46989399608196475,-0.027850334654151914,-0.061787457907804,0.021073377823861417,0.021073377823861417
0.04542920993747621,-0.0378667311030824,0.16768391320527315,0.46103943812262516,-0.023033977230633725,-0.057394099630996745,0.021100220006629453,0.021100220006629453
0.04785658687614711,-0.040778886795742465,0.13812983057611378,0.4502903702193901,-0.01848071551158502,-0.05269964479878182,0.021174591137026768,0.021174591137026768
0.05008731083413824,-0.04352347329551502,0.10800814284436148,0.43769096259794205,-0.014265313928550882,-0.047781176229719044,0.021406114720194422,0.021406114720194422
0.05211221528821742,-0.04608921250776058,0.07744262648598765,0.4232929889267619,-0.01045698925898365,-0.042719455041733974,0.02158487771844602,0.021584877718446027
0.053922979471642186,-0.04846556125970665,0.04655888176399181,0.4071556135680206,-0.007118274088670827,-0.03759759455679462,0.02169829629932824,0.021698296299328245
0.05551216256597514,-0.0506427546246063,0.015483816609979092,0.38934514845852297,-0.004303990028405172,-0.032499695582462115,0.021740840286324406,0.021740840286324406
0.05687323427700298,-0.05261184604791665,-0.01565487486775259,0.36993478061973684,-0.0020603475446511264,-0.027509465478955983,0.021732190982884505,0.02173219098288451
0.058000601669116136,-0.0543647441106105,-0.046729237106692495,0.3490042714166227,-0.0004241871849631223,-0.02270884368661345,0.02170882442995168,0.02170882442995168
0.05888963214788082,-0.05589424577855287,-0.07761157888697118,0.3266396288010759,0.0005776253427868689,-0.018176656282544355,0.02161493829411564,0.021614938294115642
0.05953667249636339,-0.057194066001312986,-0.10817499804197184,0.30293275388680513,0.000928640304589786,-0.013987321658624551,0.02149396281589947,0.02149396281589947
0.05993906388698221,-0.05825886353878505,-0.13829390292655364,0.2779810633079412,0.0006230940444771589,-0.010209628573558286,0.02120040034878218,0.02120040034878218
0.06009515280720055,-0.05908426290948921,-0.16784452850006112,0.2518870889131942,-0.00033399637640724677,-0.006905606643362489,0.02111345176437098,0.02111345176437098
0.060004297854164224,-0.05966687237036361,-0.19670544490342323,0.2247580564404917,-0.0019269155598126877,-0.004129507816786294,0.02107123170860535,0.02107123170860535
0.05966687237036361,-0.060004297854164224,-0.22475805644049168,0.196705444903423,-0.0041295078167862915,-0.0019269155598126727,0.02107998000527321,0.02107998000527321
0.05908426290948921,-0.06009515280720054,-0.25188708891319433,0.16784452850006087,-0.006905606643362503,-0.0003339963764072359,0.02111724759327251,0.021117247593272513
0.05825886353878505,-0.05993906388698221,-0.2779810633079413,0.13829390292655352,-0.010209628573558303,0.0006230940444771602,0.02120040034878218,0.02120040034878218
0.057194066001312986,-0.05953667249636339,-0.30293275388680513,0.10817499804197188,-0.013987321658624548,0.0009286403045897856,0.02149396281589947,0.02149396281589947
0.05589424577855287,-0.058889632147880816,-0.32663962880107594,0.07761157888697096,-0.01817665628254436,0.0005776253427868637,0.02161493829411564,0.021614938294115642
0.05436474411061052,-0.058000601669116136,-0.3490042714166226,0.046729237106692495,-0.022708843686613425,-0.0004241871849631223,0.02170882442995168,0.02170882442995168
0.05261184604791666,-0.056873234277003,-0.3699347806197368,0.01565487486775277,-0.027509465478955962,-0.002060347544651117,0.021732190982884505,0.021732190982884505
0.05064275462460628,-0.05551216256597517,-0.389345148458523,-0.015483816609978801,-0.03249969558246213,-0.0043039900284051495,0.021740840286324406,0.021740840286324406
0.04846556125970665,-0.05392297947164218,-0.4071556135680206,-0.04655888176399213,-0.037597594556794636,-0.007118274088670857,0.021701904868956123,0.021701904868956123
0.04608921250776057,-0.05211221528821744,-0.42329298892676187,-0.07744262648598793,-0.04271945504173398,-0.010456989258983682,0.021594812890837707,0.021594812890837704
0.043523473295515015,-0.05008731083413826,-0.43769096259794193,-0.10800814284436144,-0.047781176229719016,-0.014265313928550875,0.021413820455855246,0.021413820455855246
