pitch_angle,t*1,t*2,h*1,h*2,q01,q02,alpha1,alpha2,Cx1,Cx2,Cz1,Cz2,Cmx1,Cmx2,Cm1,Cm2
-1.774609,4.28322,26.105902,-0.202229,0.16757,58.452345,58.453888,-0.217853,0.285201,0.013564,0.032729,-0.063922,0.002416,0.1393,0.02759,0.000456,0.004244
-1.667831,3.928585,26.463073,-0.192176,0.154436,58.452721,58.454568,0.061596,0.533057,0.013627,0.032568,-0.041686,0.023529,0.091168,-0.022316,-0.001044,0.003775
-1.56778,3.57278,26.821561,-0.181054,0.140417,58.45305,58.455141,0.325566,0.762753,0.013733,0.032059,-0.020275,0.042928,0.045285,-0.063084,-0.002448,0.003113
-1.475684,3.218195,27.178976,-0.169001,0.125681,58.453349,58.455599,0.570829,0.971485,0.01391,0.031817,0.000112,0.05998,0.002022,-0.103894,-0.003709,0.00236
-1.39126,2.861463,27.538293,-0.155962,0.110182,58.453637,58.455942,0.798203,1.159938,0.014181,0.030972,0.019561,0.074766,-0.038891,-0.138549,-0.004805,0.001427
-1.314751,2.500488,27.901268,-0.141901,0.093917,58.453924,58.45617,1.007159,1.327539,0.014586,0.029953,0.038182,0.088042,-0.077635,-0.169249,-0.005699,0.000501
-1.247392,2.137951,28.265415,-0.126991,0.077068,58.454206,58.456285,1.194431,1.471503,0.015136,0.028767,0.055686,0.098937,-0.113659,-0.194862,-0.006357,-0.000488
-1.189592,1.773073,28.632146,-0.111267,0.059656,58.454479,58.4563,1.35899,1.590897,0.015846,0.027441,0.072014,0.107186,-0.146824,-0.214944,-0.006757,-0.001533
-1.141709,1.404049,29.002683,-0.094728,0.041722,58.454739,58.456234,1.499982,1.684952,0.016724,0.026002,0.087181,0.112589,-0.177061,-0.229161,-0.006884,-0.00262
-1.104056,1.026439,29.381366,-0.077239,0.023139,58.454988,58.456109,1.616857,1.752802,0.017794,0.02446,0.101497,0.114582,-0.204665,-0.236736,-0.006706,-0.003763
