pitch_angle,t*1,t*2,h*1,h*2,dtheta1,dtheta2,alpha1,alpha2,Cx1,Cx2,Cz1,Cz2,Cm1,Cm2
-6.0,14.959965017094254,14.959965017094254,3.061616997868383e-17,3.061616997868383e-17,-2.6931389712105056e-18,-2.6931389712105056e-18,-0.005907050891529766,-0.005907050891529766,0.02101717951220542,0.02101717951220542,0.0015170328772349095,0.0015170328772349095,-6.891559373451394e-06,-6.891559373451394e-06
-5.987672356502017,14.654659608582126,15.265270425606381,0.03203510999035659,-0.032035109990356525,-0.0014089777268370346,0.0014089777268370294,-0.005805525219562803,-0.005805525219562803,0.021016262244169352,0.021016262244169352,0.0015242730525250332,0.0015242730525250332,-6.773112756156603e-06,-6.773112756156603e-06
-5.950740082939475,14.349354200069998,15.57057583411851,0.063938580842253,-0.06393858084225294,-0.002812165661969709,0.0028121656619697036,-0.005504633831154343,-0.005504633831155139,0.021013578216071787,0.021013578216071794,0.0015455878859103995,0.0015455878859103075,-6.4220728030134005e-06,-6.422072803014329e-06
-5.889354941946393,14.04404879155787,15.875881242630637,0.09557931435068624,-0.09557931435068617,-0.0042037978051897166,0.004203797805189711,-0.0050153007837738265,-0.0050153007837738265,0.02100932627740125,0.02100932627740125,0.001579775224897286,0.001579775224897286,-5.851184247736131e-06,-5.851184247736131e-06
-5.803769178234177,13.738743383045744,16.181186651142763,0.12682729195475365,-0.1268272919547536,-0.005578155641516388,0.005578155641516383,-0.0043552946890343305,-0.0043552946890343305,0.021003823198067033,0.021003823198067033,0.0016248807418664745,0.0016248807418664745,-5.081177137206719e-06,-5.081177137206719e-06
-5.694334482064011,13.433437974533616,16.486492059654893,0.15755410901181038,-0.15755410901181033,-0.006929591639801447,0.006929591639801441,-0.003548587443548604,-0.003548587443548604,0.0209974826717851,0.0209974826717851,0.0016782701208443726,0.0016782701208443726,-4.140018684140038e-06,-4.140018684140038e-06
-5.5615005440761305,13.128132566021488,16.79179746816702,0.187633502439687,-0.18763350243968693,-0.008252552459645806,0.0082525524596458,-0.002624487864016269,-0.0026244878640170645,0.02099078780581241,0.020990787805812417,0.001736726756176975,0.0017367267561768831,-3.0619025080189804e-06,-3.0619025080199087e-06
-5.405813207414514,12.82282715750936,17.097102876679145,0.2169418695587791,-0.21694186955877884,-0.009541601771266539,0.009541601771266525,-0.0016165804754039031,-0.0016165804754039031,0.02098425884631786,0.02098425884631786,0.0017965717016136325,0.001796571701613633,-1.886010554637887e-06,-1.886010554637887e-06
-5.227912224740335,12.517521748997233,17.402408285191274,0.24535877600196904,-0.24535877600196898,-0.010791442594541975,0.01079144259454197,-0.0005615067052654036,-0.0005615067052654036,0.02097841820251184,0.02097841820251184,0.0018538018220323536,0.0018538018220323538,-6.550911561429709e-07,-6.550911561429709e-07
-5.028528629351043,12.212216340485105,17.707713693703404,0.2727674506052743,-0.27276745060527446,-0.011996939065439253,0.011996939065439255,0.0005023684448586494,0.0005023684448586494,0.020973846766926964,0.020973846766926964,0.001904249497490094,0.0019042494974900938,6.698245931448659e-07,6.698245931448659e-07
-4.808481731207739,11.906910931972977,18.01301910221553,0.29905526524560805,-0.299055265245608,-0.013153137540381289,0.013153137540381285,0.0015363567626477449,0.0015363567626461548,0.02097097228065414,0.020970972280654157,0.001943725717241812,0.001943725717241628,2.048475683530327e-06,2.0484756835282063e-06
-4.568675750214806,11.60160552346085,18.318324510727656,0.32411419765389415,-0.3241141976538941,-0.014255286951830738,0.014255286951830733,0.0025028638983868746,0.0025028638983852843,0.02097001130468245,0.020970011304682463,0.0019681817032677403,0.0019681817032675564,3.337151864515833e-06,3.3371518645137127e-06
-4.310096100586365,11.296300114948721,18.623629919239786,0.34784127530174325,-0.3478412753017432,-0.015298858331445658,0.015298858331445656,0.0033667717089339525,0.003366771708934748,0.02097116348519609,0.020971163485196086,0.0019738870531722653,0.001973887053172358,4.48902894524527e-06,4.489028945246331e-06
-4.033805341567901,10.990994706436595,18.928935327751912,0.3701389985376577,-0.3701389985376577,-0.01627956342058184,0.016279563420581837,0.004096735128725797,0.004096735128725797,0.020974493388465642,0.020974493388465642,0.0019575703644795746,0.0019575703644795746,5.46231350496773e-06,5.46231350496773e-06
-3.7409388111524007,10.685689297924467,19.23424073626404,0.3909157412340149,-0.3909157412340149,-0.01719337229166746,0.017193372291667453,0.004666345363940214,0.004666345363939418,0.020979923565183592,0.0209799235651836,0.0019165544224352938,0.0019165544224352018,6.221793818586952e-06,6.2217938185858915e-06
-3.4326999607330184,10.38038388941234,19.539546144776168,0.4100861272984779,-0.4100861272984778,-0.018036529908039816,0.018036529908039813,0.005055115557818323,0.005055115557817131,0.020987236884598356,0.020987236884598366,0.0018488713339704882,0.0018488713339703503,6.740154077091098e-06,6.740154077089508e-06
-3.1103554098631503,10.075078480900212,19.844851553288294,0.4275713815026731,-0.42757138150267293,-0.01880557155419651,0.018805571554196505,0.005249251137775898,0.0052492511377762955,0.02099608809031318,0.020996088090313177,0.001753353001085812,0.0017533530010858597,6.999001517034532e-06,6.999001517035062e-06
-2.7752297414450107,9.769773072388084,20.150156961800423,0.44329965318650005,-0.44329965318650005,-0.019497337073054562,0.01949733707305456,0.005242174655826435,0.00524217465582564,0.021006023919165024,0.02100602391916503,0.0016296931589529565,0.0016296931589528643,6.989566207768581e-06,6.98956620776752e-06
-2.428700058734362,9.464467663875956,20.455462370312553,0.45720631150790625,-0.45720631150790636,-0.020108983851713745,0.020108983851713752,0.005034783828936516,0.005034783828936119,0.02101651054773521,0.02101651054773521,0.0014784782138356574,0.0014784782138356103,6.713045105248688e-06,6.713045105248159e-06
-2.0721903265278447,9.159162255363828,20.76076777882468,0.4692342110248802,-0.4692342110248803,-0.02063799850236273,0.020637998502362732,0.004635431365960169,0.004635431365959374,0.021026966627694064,0.021026966627694064,0.0013011852706132096,0.0013011852706131164,6.180575154613559e-06,6.180575154612498e-06
-1.7071655197861955,8.853856846851702,21.066073187336805,0.4793339265183303,-0.4793339265183302,-0.021082207190328706,0.0210822071903287,0.004059625666024757,0.004059625666024161,0.021036799777501974,0.021036799777501978,0.0011001469965453634,0.0011001469965452955,5.412834221366343e-06,5.4128342213655485e-06
-1.3351256037378845,8.548551438339572,21.371378595848935,0.4874639560909118,-0.4874639560909118,-0.021439784566830364,0.021439784566830364,0.0033294621799979853,0.00332946217999719,0.021045444143531464,0.021045444143531464,0.000878484276038889,0.0008784842760387974,4.43928290666398e-06,4.439282906662921e-06
-0.9575993702002751,8.243246029827446,21.67668400436106,0.4935908917072251,-0.49359089170722503,-0.021709261269727546,0.021709261269727546,0.0024728057055168904,0.002472805705516294,0.021052396548904596,0.021052396548904596,0.0006400089135887263,0.0006400089135886579,3.2970742740225207e-06,3.2970742740217254e-06
