pitch_angle,t*1,t*2,h*1,h*2,q01,q02,alpha1,alpha2,Cx1,Cx2,Cz1,Cz2,Cmx1,Cmx2,Cm1,Cm2
-6.579467,10.487707,20.415512,-0.194623,0.21602,58.452545,58.463435,-8.28583,-7.86909,0.019661,-0.015816,-0.731377,-0.468183,1.63399,1.075073,0.026561,0.038205
-6.163584,10.158098,20.77722,-0.203874,0.223387,58.452545,58.463391,-7.707888,-7.257386,0.017987,-0.012952,-0.692538,-0.427296,1.545317,0.982776,0.024215,0.035732
-5.727045,9.825073,21.139366,-0.212269,0.229532,58.452593,58.463383,-7.100482,-6.619497,0.016121,-0.009763,-0.650484,-0.385837,1.449439,0.888,0.021766,0.032624
-5.271635,9.488341,21.500976,-0.219741,0.234415,58.452701,58.461964,-6.46581,-5.95799,0.014097,-0.006301,-0.605443,-0.342733,1.34682,0.790985,0.01922,0.02938
-4.799472,9.147707,21.860829,-0.226224,0.238013,58.452876,58.46183,-5.806492,-5.276003,0.011952,-0.002522,-0.557682,-0.298755,1.23802,0.692166,0.01659,0.026327
-4.312997,8.802976,22.219659,-0.231647,0.240308,58.453124,58.462805,-5.125574,-4.577192,0.009719,0.001331,-0.507497,-0.254116,1.123688,0.591488,0.013888,0.023361
-3.814949,8.454049,22.578683,-0.235942,0.241283,58.453449,58.463845,-4.426509,-3.865516,0.007429,0.005352,-0.455203,-0.208789,1.004556,0.489205,0.011127,0.020361
-3.308329,8.100683,22.937805,-0.239043,0.240935,58.453857,58.464937,-3.713127,-3.145181,0.005112,0.009496,-0.401127,-0.162962,0.881415,0.385737,0.008322,0.017341
-2.796353,7.74278,23.297024,-0.240888,0.239266,58.45435,58.466067,-2.989595,-2.420593,0.0028,0.013723,-0.345602,-0.116853,0.755098,0.281566,0.005478,0.014307
-2.28241,7.380293,23.656293,-0.241416,0.236285,58.454926,58.467222,-2.260362,-1.696313,0.000537,0.01799,-0.288976,-0.070711,0.626473,0.177254,0.00262,0.011273
-1.770014,7.013024,24.015707,-0.240574,0.232009,58.455587,58.46839,-1.530108,-0.977006,-0.001614,0.022242,-0.231612,-0.024815,0.496424,0.073405,-0.000234,0.008239
-1.262748,6.641024,24.375171,-0.238316,0.226463,58.456335,58.469563,-0.80368,-0.267389,-0.003568,0.026412,-0.173882,0.020541,0.365859,-0.029337,-0.003059,0.00522
-0.764213,6.264195,24.734732,-0.234605,0.219678,58.457172,58.470732,-0.086055,0.427842,-0.005231,0.030425,-0.11617,0.065048,0.235673,-0.130317,-0.005824,0.002229
-0.277971,5.882634,25.094293,-0.229412,0.211691,58.458099,58.471883,0.617709,1.104071,-0.006505,0.03421,-0.058868,0.108401,0.106795,-0.228854,-0.008502,-0.000722
0.192506,5.496537,25.453951,-0.222726,0.202549,58.459117,58.472997,1.302529,1.756803,-0.007304,0.037691,-0.002386,0.150303,-0.019844,-0.324283,-0.011063,-0.0036
0.643886,5.106244,25.813659,-0.21455,0.1923,58.460223,58.474049,1.963354,2.381724,-0.007556,0.040796,0.052838,0.190475,-0.143254,-0.415941,-0.013478,-0.006385
1.073019,4.712341,26.173366,-0.204909,0.181003,58.461409,58.47501,2.595215,2.974755,-0.007207,0.043454,0.10633,0.228657,-0.262405,-0.5032,-0.015722,-0.009044
1.476976,4.315512,26.533171,-0.193852,0.168719,58.462655,58.475855,3.193287,3.532107,-0.006227,0.045604,0.157581,0.2646,-0.37621,-0.585434,-0.017776,-0.011551
1.853086,3.91678,26.892976,-0.181457,0.155516,58.463933,58.476559,3.752973,4.050315,-0.004617,0.047201,0.206063,0.298069,-0.483546,-0.662083,-0.019629,-0.013888
2.198952,3.514585,27.25278,-0.167644,0.141467,58.465216,58.477105,4.270138,4.526251,-0.00236,0.048214,0.2512,0.328842,-0.583263,-0.732624,-0.021273,-0.016049
2.512484,3.111317,27.612634,-0.152638,0.126648,58.466468,58.477483,4.740781,4.957159,0.000453,0.048624,0.292629,0.356718,-0.674449,-0.796605,-0.022698,-0.01802
2.791916,2.709512,27.972488,-0.136667,0.111141,58.467673,58.477695,5.161576,5.340672,0.00371,0.048424,0.329784,0.38152,-0.756039,-0.853634,-0.023907,-0.0198
3.035832,2.310537,28.332293,-0.119909,0.095029,58.468825,58.477743,5.529941,5.674837,0.007324,0.047616,0.36233,0.403095,-0.827351,-0.90338,-0.024917,-0.021385
3.243186,1.915805,28.692146,-0.102547,0.078401,58.469933,58.477637,5.844051,5.958143,0.011205,0.046214,0.390049,0.421311,-0.887985,-0.945561,-0.025727,-0.022771
3.413309,1.526293,29.052,-0.084765,0.061345,58.471005,58.477382,6.102854,6.189528,0.015258,0.04425,0.412845,0.436048,-0.93778,-0.979917,-0.026346,-0.023961
3.545906,1.142927,29.411902,-0.066735,0.043952,58.472046,58.476984,6.306042,6.36838,0.019384,0.041774,0.430733,0.447201,-0.9768,-1.006215,-0.026771,-0.024956
3.64104,0.766049,29.772,-0.048609,0.026311,58.473049,58.476451,6.453971,6.494517,0.023485,0.038852,0.44378,0.454669,-1.005244,-1.024239,-0.02701,-0.025756
