Cz_AM1,Cz_AM2,Cz_VE1,Cz_VE2,Cx_bonnet1,Cx_bonnet2,Cx_steady1,Cx_steady2
0.009869604401089352,0.009869604401089352,-0.1686727584769137,-0.1686727584769137,-0.028117681156386617,-0.028117681156386617,0.021432150597915714,0.021432150597915714
0.009108618843617846,0.010590033637053275,-0.17760513030080277,-0.15904727410825004,-0.02665565826981388,-0.029563862284373067,0.02143490048677618,0.02143490048677618
0.008310204017525307,0.011266946153247455,-0.1858076845481045,-0.14876823037474202,-0.025201785470241565,-0.03096786134010463,0.02144312360656326,0.02144312360656326
0.007477640780591587,0.01189756037094556,-0.19324671516397496,-0.13787786607193914,-0.023777312249438916,-0.03230143270859973,0.021456740690675668,0.021456740690675668
0.006614350313741487,0.012479284961060766,-0.19989165357594624,-0.12642093204273697,-0.02240040760800433,-0.033534910600778914,0.021475620869836006,0.021475620869836006
0.005723880062678529,0.013009729492472739,-0.20571519430674862,-0.11444450728656626,-0.021085883174307235,-0.03463772808767954,0.021495586063008946,0.021495586063008946
0.004809889160669621,0.013486714254821924,-0.21069340717837376,-0.10199780550168532,-0.019844982037947895,-0.0355789613879657,0.021512333100311126,0.021512333100311126
0.003876133392381515,0.013908279215406896,-0.21480583564630887,-0.08913197285553714,-0.01868523663342526,-0.0363278902974014,0.021531647253043653,0.021531647253043653
0.002926449760556115,0.014272692073379237,-0.21803558085986618,-0.07589987781417754,-0.017610397832937823,-0.036854565341651456,0.021553301332755667,0.021553301332755667
0.001964740718943073,0.014578455378139206,-0.22036937110318477,-0.06235589389440668,-0.01662043619574776,-0.03713037208201501,0.021577042067300933,0.021577042067300933
0.0009949581362803668,0.014824312682681536,-0.22179761633155867,-0.048555676231326464,-0.015711615095376164,-0.03712858301013958,0.021606626079671263,0.021606626079671263
2.108705721778937e-05,0.015009253706605621,-0.2223144475789865,-0.034555932879451835,-0.014876634225374503,-0.03682488763247412,0.021639741709086446,0.021639741709086446
-0.0009528706730860232,0.015132518487574454,-0.22191774107501291,-0.020414191787150884,-0.014104840789737026,-0.03619789166564793,0.021674497133720327,0.021674497133720327
-0.0019229128534040277,0.01519360050416279,-0.22060912697175583,-0.006188564401966377,-0.013382504534962241,-0.035229576735006936,0.0217052393604879,0.0217052393604879
